,,Race,Gender,,,,,,,,,,,,,,,,,,,,
los lonely boys,2004,,m,,,,,,,,,,,,,,,,,,,,
lou bega,1999,nw,m,,,,,,,,,,,,,,,,,,,,
lou christie,1966,,,,,,,,,,,,,,,,,,,,,,
lou christie,1969,,,,,,,,,,,,,,,,,,,,,,
lou gramm,1987,,,,,,,,,,,,,,,,,,,,,,
lou gramm,1990,,,,,,,,,,,,,,,,,,,,,,
lou rawls,1966,,,,,,,,,,,,,,,,,,,,,,
lou rawls,1969,nw,m,,,,,,,,,,,,,,,,,,,,
lou rawls,1976,,,,,,,,,,,,,,,,,,,,,,
love and rockets,1989,,,,,,,,,,,,,,,,,,,,,,
love unlimited,1972,,,,,,,,,,,,,,,,,,,,,,
love unlimited orchestra,1974,,,,,,,,,,,,,,,,,,,,,,
loverboy,1982,,,,,,,,,,,,,,,,,,,,,,
loverboy,1983,,,,,,,,,,,,,,,,,,,,,,
lovin spoonful,1966,w,m,,,,,,,,,,,,,,,,,,,,
lsg,1998,,,,,,,,,,,,,,,,,,,,,,
ltd,1978,,,,,,,,,,,,,,,,,,,,,,
ludacris,2001,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris,2002,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris,2004,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris,2005,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris,2005,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris,2010,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris featuring bobby valentino,2005,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris featuring mary j blige,2007,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris featuring mystikal and i20,2002,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris featuring nicki minaj,2010,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris featuring pharrell,2006,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris featuring pharrell,2007,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris featuring shawnna,2003,nw,m,,,,,,,,,,,,,,,,,,,,
ludacris featuring shawnna,2004,nw,m,,,,,,,,,,,,,,,,,,,,
luke bryan,2011,w,m,,,,,,,,,,,,,,,,,,,,
luke bryan,2012,w,m,,,,,,,,,,,,,,,,,,,,
luke bryan,2012,w,m,,,,,,,,,,,,,,,,,,,,
luke bryan,2013,w,m,,,,,,,,,,,,,,,,,,,,
luke bryan,2013,w,m,,,,,,,,,,,,,,,,,,,,
luke bryan,2014,w,m,,,,,,,,,,,,,,,,,,,,
luke bryan,2015,w,m,,,,,,,,,,,,,,,,,,,,
luke featuring no good but so good,1998,,,,,,,,,,,,,,,,,,,,,,
lulu,1967,,,,,,,,,,,,,,,,,,,,,,
lumidee,2003,nw,f,,,,,,,,,,,,,,,,,,,,
luniz,1995,,,,,,,,,,,,,,,,,,,,,,
lupe fiasco,2011,nw,m,,,,,,,,,,,,,,,,,,,,
lupe fiasco featuring matthew santos,2008,nw,m,,,,,,,,,,,,,,,,,,,,
luscious jackson,1997,,m,,,,,,,,,,,,,,,,,,,,
luther ingram,1972,,,,,,,,,,,,,,,,,,,,,,
luther vandross,1990,,,,,,,,,,,,,,,,,,,,,,
luther vandross,1991,nw,,,,,,,,,,,,,,,,,,,,,
luther vandross and janet jackson,1992,,,,,,,,,,,,,,,,,,,,,,
luther vandross and mariah carey,1994,nw,m,,,,,,,,,,,,,,,,,,,,
lynn anderson,1971,,,,,,,,,,,,,,,,,,,,,,
lynyrd skynyrd,1978,,,,,,,,,,,,,,,,,,,,,,
m,1980,,,,,,,,,,,,,,,,,,,,,,
M.I.A.,0,nw,f,,,,,,,,,,,,,,,,,,,,
m'ya,2000,nw,f,,,,,,,,,,,,,,,,,,,,
m'ya,2001,nw,f,,,,,,,,,,,,,,,,,,,,
m'ya,2003,nw,f,,,,,,,,,,,,,,,,,,,,
m'ya and sisqo,1998,nw,,,,,,,,,,,,,,,,,,,,,
"m""otley cr""ue",1990,,,,,,,,,,,,,,,,,,,,,,
mac and katie kissoon,1971,,,,,,,,,,,,,,,,,,,,,,
mac davis,1972,,,,,,,,,,,,,,,,,,,,,,
mac davis,1974,,,,,,,,,,,,,,,,,,,,,,
macklemore and ryan lewis featuring eric nally melle mel kool moe dee and grandmaster caz,2015,w,m,,,,,,,,,,,,,,,,,,,,
macklemore and ryan lewis featuring mary lambert,2013,w,m,,,,,,,,,,,,,,,,,,,,
macklemore and ryan lewis featuring ray dalton,2013,w,m,,,,,,,,,,,,,,,,,,,,
macklemore and ryan lewis featuring wanz,2013,w,m,,,,,,,,,,,,,,,,,,,,
macklemore ryan lewis featuring schoolboy q and hollis,2014,w,m,,,,,,,,,,,,,,,,,,,,
macy gray,2000,nw,f,,,,,,,,,,,,,,,,,,,,
madness,1983,,,,,,,,,,,,,,,,,,,,,,
madonna,1984,,,,,,,,,,,,,,,,,,,,,,
madonna,1984,,,,,,,,,,,,,,,,,,,,,,
madonna,1984,,,,,,,,,,,,,,,,,,,,,,
madonna,1985,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1985,,,,,,,,,,,,,,,,,,,,,,
madonna,1985,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1985,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1985,,,,,,,,,,,,,,,,,,,,,,
madonna,1986,,,,,,,,,,,,,,,,,,,,,,
madonna,1986,,,,,,,,,,,,,,,,,,,,,,
madonna,1986,,,,,,,,,,,,,,,,,,,,,,
madonna,1987,,,,,,,,,,,,,,,,,,,,,,
madonna,1987,,,,,,,,,,,,,,,,,,,,,,
madonna,1987,,,,,,,,,,,,,,,,,,,,,,
madonna,1987,,,,,,,,,,,,,,,,,,,,,,
madonna,1989,,,,,,,,,,,,,,,,,,,,,,
madonna,1989,,,,,,,,,,,,,,,,,,,,,,
madonna,1989,,,,,,,,,,,,,,,,,,,,,,
madonna,1990,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1991,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1992,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1993,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1993,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1994,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1994,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1995,nw,m,,,,,,,,,,,,,,,,,,,,
madonna,1995,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1996,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1997,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1997,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1998,w,f,,,,,,,,,,,,,,,,,,,,
madonna,1998,w,f,,,,,,,,,,,,,,,,,,,,
madonna,2000,w,f,,,,,,,,,,,,,,,,,,,,
madonna,2001,nw,f,,,,,,,,,,,,,,,,,,,,
madonna,2006,w,f,,,,,,,,,,,,,,,,,,,,
madonna featuring justin timberlake and timbaland,2008,w,f,,,,,,,,,,,,,,,,,,,,
magic,2014,w,m,,,,,,,,,,,,,,,,,,,,
major harris,1975,,,,,,,,,,,,,,,,,,,,,,
major lazer and dj snake featuring mo,2015,,,,,,,,,,,,,,,,,,,,,,
mama cass elliot,1969,,,,,,,,,,,,,,,,,,,,,,
manfred mann,1968,,,,,,,,,,,,,,,,,,,,,,
manfred manns earth band,1977,,,,,,,,,,,,,,,,,,,,,,
Manic Street Preachers,0,w,,,,,,,,,,,,,,,,,,,,,
marc anthony,1999,nw,m,,,,,,,,,,,,,,,,,,,,
marc anthony,2000,nw,m,,,,,,,,,,,,,,,,,,,,
marc anthony,2000,nw,m,,,,,,,,,,,,,,,,,,,,
marcy playground,1998,,,,,,,,,,,,,,,,,,,,,,
maria muldaur,1974,,,,,,,,,,,,,,,,,,,,,,
mariah carey,1990,,,,,,,,,,,,,,,,,,,,,,
mariah carey,1990,nw,,,,,,,,,,,,,,,,,,,,,
mariah carey,1991,nw,,,,,,,,,,,,,,,,,,,,,
mariah carey,1991,nw,,,,,,,,,,,,,,,,,,,,,
mariah carey,1991,nw,,,,,,,,,,,,,,,,,,,,,
mariah carey,1991,nw,,,,,,,,,,,,,,,,,,,,,
mariah carey,1992,,,,,,,,,,,,,,,,,,,,,,
mariah carey,1992,,,,,,,,,,,,,,,,,,,,,,
mariah carey,1992,,,,,,,,,,,,,,,,,,,,,,
mariah carey,1993,,,,,,,,,,,,,,,,,,,,,,
mariah carey,1994,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey,1994,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey,1994,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey,1995,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey,1996,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey,1996,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey,1997,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey,1998,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey,1999,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey,2005,w,f,,,,,,,,,,,,,,,,,,,,
mariah carey,2005,w,f,,,,,,,,,,,,,,,,,,,,
mariah carey,2005,w,f,,,,,,,,,,,,,,,,,,,,
mariah carey,2006,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey,2008,w,f,,,,,,,,,,,,,,,,,,,,
mariah carey,2009,w,f,,,,,,,,,,,,,,,,,,,,
mariah carey and boyz ii men,1996,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey featuring cameo,2001,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey featuring jayz,1999,nw,f,,,,,,,,,,,,,,,,,,,,
mariah carey featuring joe and 98 degrees,2000,w,f,,,,,,,,,,,,,,,,,,,,
mariah carey featuring miguel,2013,nw,f,,,,,,,,,,,,,,,,,,,,
marilyn mccoo billy davis jr,1977,,,,,,,,,,,,,,,,,,,,,,
mario,2002,nw,m,,,,,,,,,,,,,,,,,,,,
mario,2005,nw,m,,,,,,,,,,,,,,,,,,,,
mario featuring gucci mane and sean garrett,2009,nw,m,,,,,,,,,,,,,,,,,,,,
mario winans featuring enya and p diddy,2004,nw,m,,,,,,,,,,,,,,,,,,,,
mark chesnutt,1999,,m,,,,,,,,,,,,,,,,,,,,
mark lindsay,1970,,,,,,,,,,,,,,,,,,,,,,
mark morrison,1997,,m,,,,,,,,,,,,,,,,,,,,
mark ronson featuring bruno mars,2015,w,m,,,,,,,,,,,,,,,,,,,,
mark wills,2003,w,m,,,,,,,,,,,,,,,,,,,,
marky mark and the funky bunch,1992,,,,,,,,,,,,,,,,,,,,,,
marky mark and the funky bunch featuring loleatta holloway,1991,,,,,,,,,,,,,,,,,,,,,,
marmalade,1970,,,,,,,,,,,,,,,,,,,,,,
maroon 5,2004,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2004,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2005,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2007,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2010,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2012,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2013,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2013,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2013,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2014,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2014,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2015,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5,2015,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5 featuring christina aguilera,2011,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5 featuring christina aguilera,2012,w,m,,,,,,,,,,,,,,,,,,,,
maroon 5 featuring wiz khalifa,2012,w,m,,,,,,,,,,,,,,,,,,,,
martha and the vandellas,1965,nw,f,,,,,,,,,,,,,,,,,,,,
martha and the vandellas,1967,,,,,,,,,,,,,,,,,,,,,,
martika,1989,,,,,,,,,,,,,,,,,,,,,,
martin garrix,2014,w,m,,,,,,,,,,,,,,,,,,,,
martin page,1995,,,,,,,,,,,,,,,,,,,,,,
marty balin,1981,,,,,,,,,,,,,,,,,,,,,,
Marvin Gaye,0,nw,m,,,,,,,,,,,,,,,,,,,,
marvin gaye,1965,nw,m,,,,,,,,,,,,,,,,,,,,
marvin gaye,1965,nw,m,,,,,,,,,,,,,,,,,,,,
marvin gaye,1969,,m,,,,,,,,,,,,,,,,,,,,
marvin gaye,1969,nw,m,,,,,,,,,,,,,,,,,,,,
marvin gaye,1969,nw,m,,,,,,,,,,,,,,,,,,,,
marvin gaye,1971,,,,,,,,,,,,,,,,,,,,,,
marvin gaye,1971,nw,m,,,,,,,,,,,,,,,,,,,,
marvin gaye,1973,nw,m,,,,,,,,,,,,,,,,,,,,
marvin gaye,1977,nw,,,,,,,,,,,,,,,,,,,,,
marvin gaye,1983,,,,,,,,,,,,,,,,,,,,,,
marvin gaye tammi terrell,1967,nw,,,,,,,,,,,,,,,,,,,,,
marvin gaye tammi terrell,1967,,,,,,,,,,,,,,,,,,,,,,
marvin gaye tammi terrell,1968,,,,,,,,,,,,,,,,,,,,,,
marvin gaye tammi terrell,1968,,,,,,,,,,,,,,,,,,,,,,
marvin hamlisch,1974,,,,,,,,,,,,,,,,,,,,,,
mary hopkin,1968,,,,,,,,,,,,,,,,,,,,,,
mary j blige,1992,nw,f,,,,,,,,,,,,,,,,,,,,
mary j blige,1993,nw,f,,,,,,,,,,,,,,,,,,,,
mary j blige,1996,nw,f,,,,,,,,,,,,,,,,,,,,
mary j blige,2001,nw,f,,,,,,,,,,,,,,,,,,,,
mary j blige,2002,nw,f,,,,,,,,,,,,,,,,,,,,
mary j blige,2002,nw,f,,,,,,,,,,,,,,,,,,,,
mary j blige,2006,nw,f,,,,,,,,,,,,,,,,,,,,
mary j blige,2008,nw,f,,,,,,,,,,,,,,,,,,,,
mary j blige featuring ja rule,2002,nw,f,,,,,,,,,,,,,,,,,,,,
mary jane girls,1985,,,,,,,,,,,,,,,,,,,,,,
mary macgregor,1977,,,,,,,,,,,,,,,,,,,,,,
mary mary,2000,nw,f,,,,,,,,,,,,,,,,,,,,
mase featuring kelly price,1998,,,,,,,,,,,,,,,,,,,,,,
mase featuring puff daddy,1998,,,,,,,,,,,,,,,,,,,,,,
mase featuring total,1998,,,,,,,,,,,,,,,,,,,,,,
mason williams,1968,,,,,,,,,,,,,,,,,,,,,,
master p featuring fiend silkk the shocker mia x and mystikal,1998,,,,,,,,,,,,,,,,,,,,,,
master p featuring sons of funk,1998,,,,,,,,,,,,,,,,,,,,,,
matchbox 20,1999,w,m,,,,,,,,,,,,,,,,,,,,
matchbox twenty,2000,w,m,,,,,,,,,,,,,,,,,,,,
matchbox twenty,2001,w,m,,,,,,,,,,,,,,,,,,,,
matchbox twenty,2003,w,m,,,,,,,,,,,,,,,,,,,,
matthew wilder,1984,,,,,,,,,,,,,,,,,,,,,,
matthews southern comfort,1971,,,,,,,,,,,,,,,,,,,,,,
maureen mcgovern,1973,,,,,,,,,,,,,,,,,,,,,,
Max Romeo,0,nw,m,,,,,,,,,,,,,,,,,,,,
maxi priest,1990,,,,,,,,,,,,,,,,,,,,,,
maxi priest featuring shaggy,1996,,,,,,,,,,,,,,,,,,,,,,
maxine nightingale,1976,,,,,,,,,,,,,,,,,,,,,,
maxine nightingale,1979,,,,,,,,,,,,,,,,,,,,,,
maxwell,1999,nw,m,,,,,,,,,,,,,,,,,,,,
maxwell,2009,nw,m,,,,,,,,,,,,,,,,,,,,
mc hammer,1990,,,,,,,,,,,,,,,,,,,,,,
mc hammer,1990,,,,,,,,,,,,,,,,,,,,,,
mc lyte,1997,,,,,,,,,,,,,,,,,,,,,,
mc lyte featuring xscape,1996,,,,,,,,,,,,,,,,,,,,,,
mcfadden whitehead,1979,,,,,,,,,,,,,,,,,,,,,,
meat loaf,1978,,,,,,,,,,,,,,,,,,,,,,
meat loaf,1993,,,,,,,,,,,,,,,,,,,,,,
meat loaf,1994,w,m,,,,,,,,,,,,,,,,,,,,
meat loaf,1994,w,m,,,,,,,,,,,,,,,,,,,,
meco,1977,,,,,,,,,,,,,,,,,,,,,,
meek mill featuring chris brown and nicki minaj,2015,nw,m,,,,,,,,,,,,,,,,,,,,
meghan trainor,2014,w,f,,,,,,,,,,,,,,,,,,,,
meghan trainor,2015,w,f,,,,,,,,,,,,,,,,,,,,
meghan trainor,2015,w,f,,,,,,,,,,,,,,,,,,,,
meghan trainor,2015,w,f,,,,,,,,,,,,,,,,,,,,
meghan trainor featuring john legend,2015,w,f,,,,,,,,,,,,,,,,,,,,
mel and tim,1972,,,,,,,,,,,,,,,,,,,,,,
mel carter,1965,nw,m,,,,,,,,,,,,,,,,,,,,
melanie,1970,,,,,,,,,,,,,,,,,,,,,,
melanie,1972,,,,,,,,,,,,,,,,,,,,,,
melissa etheridge,1994,w,f,,,,,,,,,,,,,,,,,,,,
melissa etheridge,1995,,f,,,,,,,,,,,,,,,,,,,,
melissa etheridge,1995,,f,,,,,,,,,,,,,,,,,,,,
melissa etheridge,1996,,f,,,,,,,,,,,,,,,,,,,,
melissa manchester,1975,,,,,,,,,,,,,,,,,,,,,,
melissa manchester,1979,,,,,,,,,,,,,,,,,,,,,,
melissa manchester,1982,,,,,,,,,,,,,,,,,,,,,,
mellow man ace,1990,,,,,,,,,,,,,,,,,,,,,,
men at work,1982,,,,,,,,,,,,,,,,,,,,,,
men at work,1983,,,,,,,,,,,,,,,,,,,,,,
men at work,1983,,,,,,,,,,,,,,,,,,,,,,
men at work,1983,,,,,,,,,,,,,,,,,,,,,,
men without hats,1983,,,,,,,,,,,,,,,,,,,,,,
mercy,1969,,,,,,,,,,,,,,,,,,,,,,
meredith brooks,1997,,,,,,,,,,,,,,,,,,,,,,
merril bainbridge,1996,,f,,,,,,,,,,,,,,,,,,,,
merril bainbridge,1997,,f,,,,,,,,,,,,,,,,,,,,
merrilee rush,1968,,,,,,,,,,,,,,,,,,,,,,
metallica,1996,w,m,,,,,,,,,,,,,,,,,,,,
method man featuring mary j blige,1995,,,,,,,,,,,,,,,,,,,,,,
metro station,2008,w,m,,,,,,,,,,,,,,,,,,,,
mfsb,1974,,,,,,,,,,,,,,,,,,,,,,
mia,2008,nw,f,,,,,,,,,,,,,,,,,,,,
miami sound machine,1986,,,,,,,,,,,,,,,,,,,,,,
miami sound machine,1986,w,,,,,,,,,,,,,,,,,,,,,
miami sound machine,1986,,,,,,,,,,,,,,,,,,,,,,
michael bolton,1990,,,,,,,,,,,,,,,,,,,,,,
michael bolton,1990,,,,,,,,,,,,,,,,,,,,,,
michael bolton,1990,,,,,,,,,,,,,,,,,,,,,,
michael bolton,1991,w,,,,,,,,,,,,,,,,,,,,,
michael bolton,1991,w,,,,,,,,,,,,,,,,,,,,,
michael bolton,1992,,,,,,,,,,,,,,,,,,,,,,
michael bolton,1992,,,,,,,,,,,,,,,,,,,,,,
michael bolton,1993,w,m,,,,,,,,,,,,,,,,,,,,
michael bolton,1994,w,m,,,,,,,,,,,,,,,,,,,,
michael bolton,1997,w,m,,,,,,,,,,,,,,,,,,,,
michael buble,2010,w,m,,,,,,,,,,,,,,,,,,,,
michael damian,1989,,,,,,,,,,,,,,,,,,,,,,
michael franti spearhead featuring cherine anderson,2009,w,m,,,,,,,,,,,,,,,,,,,,
michael jackson,1972,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1972,nw,m,,,,,,,,,,,,,,,,,,,,
michael jackson,1979,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1980,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1980,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1980,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1983,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1983,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1983,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1983,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1984,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1987,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1988,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1988,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1988,nw,m,,,,,,,,,,,,,,,,,,,,
michael jackson,1989,,,,,,,,,,,,,,,,,,,,,,
michael jackson,1992,nw,f,,,,,,,,,,,,,,,,,,,,
michael jackson,1992,nw,f,,,,,,,,,,,,,,,,,,,,
michael jackson,1992,nw,n,,,,,,,,,,,,,,,,,,,,
michael jackson,1993,nw,m,,,,,,,,,,,,,,,,,,,,
michael jackson,1995,nw,m,,,,,,,,,,,,,,,,,,,,
michael jackson,2002,nw,m,,,,,,,,,,,,,,,,,,,,
michael jackson and janet jackson,1995,,m,,,,,,,,,,,,,,,,,,,,
michael jackson and justin timberlake,2014,nw,m,,,,,,,,,,,,,,,,,,,,
michael jackson and paul mccartney,1983,,,,,,,,,,,,,,,,,,,,,,
michael jackson with siedah garrett,1987,,,,,,,,,,,,,,,,,,,,,,
michael johnson,1978,,,,,,,,,,,,,,,,,,,,,,
michael martin murphey,1975,,,,,,,,,,,,,,,,,,,,,,
michael mcdonald,1982,,,,,,,,,,,,,,,,,,,,,,
michael mcdonald,1986,,,,,,,,,,,,,,,,,,,,,,
michael murphey,1982,,,,,,,,,,,,,,,,,,,,,,
michael sembello,1983,,,,,,,,,,,,,,,,,,,,,,
michael w smith,1991,,,,,,,,,,,,,,,,,,,,,,
michelle,1990,,,,,,,,,,,,,,,,,,,,,,
michelle branch,2002,nw,f,,,,,,,,,,,,,,,,,,,,
michelle branch,2003,nw,f,,,,,,,,,,,,,,,,,,,,
mickey gilley,1980,,,,,,,,,,,,,,,,,,,,,,
miguel,2011,nw,m,,,,,,,,,,,,,,,,,,,,
miguel,2012,nw,m,,,,,,,,,,,,,,,,,,,,
miguel,2013,nw,m,,,,,,,,,,,,,,,,,,,,
mike jones,2005,nw,m,,,,,,,,,,,,,,,,,,,,
mike oldfield,1974,,,,,,,,,,,,,,,,,,,,,,
mike posner,2010,w,m,,,,,,,,,,,,,,,,,,,,
mike posner,2011,w,m,,,,,,,,,,,,,,,,,,,,
mike post,1975,,,,,,,,,,,,,,,,,,,,,,
mike reno and ann wilson,1984,,,,,,,,,,,,,,,,,,,,,,
mike the mechanics,1986,,,,,,,,,,,,,,,,,,,,,,
mike the mechanics,1986,,,,,,,,,,,,,,,,,,,,,,
mike the mechanics,1989,,,,,,,,,,,,,,,,,,,,,,
mike will madeit featuring miley cyrus wiz khalifa and juicy j,2014,nw,m,,,,,,,,,,,,,,,,,,,,
miley cyrus,2008,w,f,,,,,,,,,,,,,,,,,,,,
miley cyrus,2008,w,f,,,,,,,,,,,,,,,,,,,,
miley cyrus,2009,w,f,,,,,,,,,,,,,,,,,,,,
miley cyrus,2009,w,f,,,,,,,,,,,,,,,,,,,,
miley cyrus,2010,w,f,,,,,,,,,,,,,,,,,,,,
miley cyrus,2013,w,f,,,,,,,,,,,,,,,,,,,,
miley cyrus,2013,w,f,,,,,,,,,,,,,,,,,,,,
miley cyrus,2014,w,f,,,,,,,,,,,,,,,,,,,,
miley cyrus,2014,w,f,,,,,,,,,,,,,,,,,,,,
milli vanilli,1989,,,,,,,,,,,,,,,,,,,,,,
milli vanilli,1989,,,,,,,,,,,,,,,,,,,,,,
milli vanilli,1989,,,,,,,,,,,,,,,,,,,,,,
milli vanilli,1989,,,,,,,,,,,,,,,,,,,,,,
milli vanilli,1990,,,,,,,,,,,,,,,,,,,,,,
milli vanilli,1990,,,,,,,,,,,,,,,,,,,,,,
mims,2007,nw,m,,,,,,,,,,,,,,,,,,,,
minnie riperton,1975,,,,,,,,,,,,,,,,,,,,,,
mint condition,1992,,,,,,,,,,,,,,,,,,,,,,
miranda lambert,2010,w,f,,,,,,,,,,,,,,,,,,,,
miranda lambert,2013,w,f,,,,,,,,,,,,,,,,,,,,
miranda lambert and carrie underwood,2014,w,f,,,,,,,,,,,,,,,,,,,,
missy elliott,2001,nw,f,,,,,,,,,,,,,,,,,,,,
missy elliott,2002,nw,f,,,,,,,,,,,,,,,,,,,,
missy elliott,2003,nw,f,,,,,,,,,,,,,,,,,,,,
missy elliott featuring ciara and fatman scoop,2005,nw,f,,,,,,,,,,,,,,,,,,,,
missy elliott featuring da brat,1998,nw,f,,,,,,,,,,,,,,,,,,,,
missy elliott featuring ludacris,2001,nw,f,,,,,,,,,,,,,,,,,,,,
missy elliott featuring ludacris,2003,nw,f,,,,,,,,,,,,,,,,,,,,
missy elliott featuring nas eve and qtip,2000,nw,f,,,,,,,,,,,,,,,,,,,,
mitch ryder the detroit wheels,1966,,,,,,,,,,,,,,,,,,,,,,
mkto,2014,,m,,,,,,,,,,,,,,,,,,,,
mo thugs,1999,,,,,,,,,,,,,,,,,,,,,,
moby featuring gwen stefani,2001,w,m,,,,,,,,,,,,,,,,,,,,
mocedades,1974,,,,,,,,,,,,,,,,,,,,,,
mokenstef,1995,,,,,,,,,,,,,,,,,,,,,,
monica,1995,nw,f,,,,,,,,,,,,,,,,,,,,
monica,1996,nw,f,,,,,,,,,,,,,,,,,,,,
monica,1996,nw,f,,,,,,,,,,,,,,,,,,,,
monica,1997,nw,f,,,,,,,,,,,,,,,,,,,,
monica,1998,nw,f,,,,,,,,,,,,,,,,,,,,
monica,1999,nw,f,,,,,,,,,,,,,,,,,,,,
monica,2003,nw,f,,,,,,,,,,,,,,,,,,,,
monica,2004,nw,f,,,,,,,,,,,,,,,,,,,,
monifah,1998,,,,,,,,,,,,,,,,,,,,,,
montell jordan,1995,,,,,,,,,,,,,,,,,,,,,,
montell jordan,1997,,m,,,,,,,,,,,,,,,,,,,,
montell jordan,2000,nw,m,,,,,,,,,,,,,,,,,,,,
montell jordan featuring master p and silkk the shocker,1998,,,,,,,,,,,,,,,,,,,,,,
moody blues,1986,,,,,,,,,,,,,,,,,,,,,,
morris albert,1975,,,,,,,,,,,,,,,,,,,,,,
motherlode,1969,,,,,,,,,,,,,,,,,,,,,,
mountain,1970,,,,,,,,,,,,,,,,,,,,,,
mouth macneal,1972,,,,,,,,,,,,,,,,,,,,,,
moving pictures,1983,,,,,,,,,,,,,,,,,,,,,,
mr big,1992,,,,,,,,,,,,,,,,,,,,,,
mr big,1992,,,,,,,,,,,,,,,,,,,,,,
mr cheeks,2002,nw,m,,,,,,,,,,,,,,,,,,,,
mr mister,1986,,,,,,,,,,,,,,,,,,,,,,
mr mister,1986,,,,,,,,,,,,,,,,,,,,,,
mr president,1997,,,,,,,,,,,,,,,,,,,,,,
mr probz,2015,nw,m,,,,,,,,,,,,,,,,,,,,
mumford sons,2013,w,m,,,,,,,,,,,,,,,,,,,,
mungo jerry,1970,,,,,,,,,,,,,,,,,,,,,,
murray head,1985,,,,,,,,,,,,,,,,,,,,,,
murray head the trindad singers,1971,,,,,,,,,,,,,,,,,,,,,,
musical youth,1983,,,,,,,,,,,,,,,,,,,,,,
musiq soulchild,2001,nw,m,,,,,,,,,,,,,,,,,,,,
musiq soulchild,2002,nw,m,,,,,,,,,,,,,,,,,,,,
my chemical romance,2007,w,m,,,,,,,,,,,,,,,,,,,,
mystikal,2000,nw,m,,,,,,,,,,,,,,,,,,,,
mystikal featuring nivea,2001,nw,m,,,,,,,,,,,,,,,,,,,,
n ii u,1995,,,,,,,,,,,,,,,,,,,,,,
n sync,1998,w,m,,,,,,,,,,,,,,,,,,,,
n sync,1999,w,m,,,,,,,,,,,,,,,,,,,,
n sync,2000,w,m,,,,,,,,,,,,,,,,,,,,
n sync,2000,w,m,,,,,,,,,,,,,,,,,,,,
